日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-06-30,62.767780773255225,62.55568754835523,65.27027217843211,61.79293649669888,7247198,262722002.12245777,1.4348062311879972,-2.48608356988698,-0.7445493445461131,3.785913643469879
2025-07-01,59.641409740364786,60.715853021350966,62.01836950768907,57.943950833425454,1042532,387135875.59206086,7.857445189269242,-2.3241906121546805,-1.3016448650093366,0.5972498588020623
2025-07-02,62.95234424412244,61.76863016379619,64.25292921515783,59.54797651495468,5931119,437904688.58527243,7.659984278336047,-1.6696799862298715,-1.2712374693271253,0.8375704610014513
2025-07-03,63.51019382336352,62.85362351338133,63.80548912310721,62.14623208130313,5892975,310420281.58904094,2.6998813849550256,-0.8008790912379284,0.9170347792896987,1.0203293721353137
2025-07-04,64.4364785387142,63.63081499621473,64.3563628603471,61.37086219102017,3361745,634864430.4006982,2.87508365179412,-3.3584695571957504,1.220504485280637,2.370527979974386
2025-07-07,63.55471748700833,63.52434772774383,64.06502612482484,63.39645076109446,2982835,384677531.9053437,4.948294678823487,-1.193715668867752,1.9873830037170945,4.285121096470515
2025-07-08,63.49941067260179,64.02637555267256,65.51987692612867,62.13917007972724,3482877,147175956.8762907,6.465911322252024,-4.977860067320283,1.1009327068025088,4.955716179821883
2025-07-09,64.08260216592099,63.08125820143404,66.15503251427708,61.68194315796147,2172097,340563601.4279677,1.57915109778923,4.272128050822561,1.881505264202199,4.930683324900353
2025-07-10,66.27354917080162,65.0513138035758,67.93124881044994,64.19939700541963,3974665,363398561.1995262,7.070543782480615,-1.2008024255566383,-0.97602401698208,0.5660300094874153
2025-07-11,63.485113357920255,64.71097255216486,66.67264761114332,62.67502054445883,4791750,427390930.5606712,5.0658462490748555,-2.7119088041605544,1.5083006863396622,3.2698760510265785
2025-07-14,63.3921941520695,63.47236005368539,65.46304976452745,62.538342446130315,7673209,398673067.11520064,5.735088917556764,-1.4911958375864565,-1.8307906097353501,4.644723657638137
2025-07-15,63.394446034932436,63.09565543108127,65.31518436765056,61.495601301695785,1564813,175441192.5697919,5.202374631247224,-2.0980210052418027,0.47464707257894556,4.2358925537772
2025-07-16,61.04421787169854,60.189173819013554,62.3996173148485,59.61530554642413,3539900,489051783.6270708,6.36877500007324,4.906284650388892,-1.8133460782186845,1.517982580545637
2025-07-17,57.72310524152283,57.801622672223026,58.243202760198244,55.04865991017623,8458158,468297128.76419383,3.5069368315684084,1.1495158875625933,-1.1934751197687614,1.5354605194924045
2025-07-18,56.770806973025124,57.45580728829436,57.98306312927314,55.584363575362396,9402554,532222852.9429024,3.381610696836401,-2.3335836165240584,-0.3214327621819333,1.6472551733655463
2025-07-21,56.660269928212145,57.7531902054126,58.500304617172546,56.81002031375055,1826254,345408836.15077657,2.2547572358106223,-4.114619278429346,-0.6317442872798544,2.2564437241326036
2025-07-22,57.60540931368209,58.75144927077001,61.29969601644517,56.508700413775514,2288382,518249001.57833165,2.879446260082232,2.2834024518157072,1.856317865048985,4.009967675432204
2025-07-23,59.09626910143256,58.10448143879925,60.429628760695685,55.559485999918806,5262008,315387232.24954593,1.924359309655852,3.550017959889045,-0.15376066490798834,0.9006449008466643
2025-07-24,56.96025493061931,57.125185381845476,59.63925237905512,56.555193145212115,7312006,445299503.0796635,1.210881627217909,-1.0459340418656948,-1.8841160410242077,1.3832584833635921
2025-07-25,57.14846356271286,57.39747569422027,58.8340193254577,55.029306734237956,4463012,445047628.67823404,3.7488646080055723,-4.308150479013786,0.6577678097129867,4.550870831168764
2025-07-28,57.76631738135605,58.13978586760491,59.513108016526054,57.454981536939705,1162727,549147486.8961451,1.6055008222312228,-4.945541585773574,1.7436267542124901,1.8736632919172236
2025-07-29,59.13813580022038,58.44048338492257,59.76038408907537,57.270375384049736,4328723,511017904.63619226,1.1901965961503749,-0.9833036721484802,-1.0004281285024845,2.0507000713077606
2025-07-30,57.407161926745516,56.44006553606256,57.96636324782991,54.30025629651523,4674618,424795927.4969127,5.910722936157989,1.351442280413976,-0.48738424551730386,4.90994781674848
